49.195.20.161 - - [18/Jun/2016:09:50:22 +1000] "GET /masterslider/style/loading-2.gif HTTP/1.1" 200 2707 "http://www.linkservices.com.au/masterslider/style/masterslider.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:34 +1000] "HEAD /img/masterslider/02@2x.jpg HTTP/1.1" 404 - "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:55 +1000] "GET /layerslider/css/layerslider.css HTTP/1.1" 200 3040 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:55 +1000] "GET /css/animate.css HTTP/1.1" 200 5119 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:55 +1000] "GET /masterslider/style/masterslider.css HTTP/1.1" 200 1960 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:56 +1000] "GET /masterslider/blank.gif HTTP/1.1" 200 43 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:56 +1000] "GET /js/tinynav.min.js HTTP/1.1" 200 482 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:57 +1000] "GET /js/jquery.magnific-popup.min.js HTTP/1.1" 200 7493 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
52.11.177.53 - - [18/Jun/2016:10:42:10 +1000] "GET /faq.html HTTP/1.1" 200 38382 "-" "Mozilla/5.0 (compatible; DomainAppender /1.0; +http://www.profound.net/domainappender)"
140.168.135.1 - - [18/Jun/2016:01:33:22 +1000] "GET /js/tinynav.min.js HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible;)"
67.192.51.30 - - [18/Jun/2016:05:47:18 +1000] "GET /contact.html HTTP/1.1" 200 20884 "-" "Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1667.0 Safari/537.36"
203.6.69.2 - - [18/Jun/2016:06:41:53 +1000] "GET /css/animate.css HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible;)"
49.195.20.161 - - [18/Jun/2016:09:50:14 +1000] "GET / HTTP/1.1" 200 6133 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /css/bootstrap.css HTTP/1.1" 200 16472 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /css/magnific-popup.css HTTP/1.1" 200 1896 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /rs-plugin/css/settings.css HTTP/1.1" 200 7988 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /css/flexslider.css HTTP/1.1" 200 1097 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:16 +1000] "GET /js/tinynav.min.js HTTP/1.1" 200 482 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:16 +1000] "GET /js/jquery.isotope.min.js HTTP/1.1" 200 5000 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:17 +1000] "GET /img/divider.png HTTP/1.1" 200 2801 "http://www.linkservices.com.au/css/styles.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:17 +1000] "GET /js/jquery.countdown.js HTTP/1.1" 200 1155 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:22 +1000] "GET /masterslider/skins/default/light-skin-1.png HTTP/1.1" 200 4267 "http://www.linkservices.com.au/masterslider/skins/default/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:34 +1000] "HEAD /img/masterslider/03@2x.jpg HTTP/1.1" 404 - "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:34 +1000] "HEAD /img/logo_white@2x.png HTTP/1.1" 404 - "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
52.41.143.18 - - [18/Jun/2016:03:07:27 +1000] "GET /robots.txt HTTP/1.1" 404 283 "-" "Mozilla/5.0 (compatible; DomainAppender /1.0; +http://www.profound.net/domainappender)"
52.41.143.18 - - [18/Jun/2016:03:07:32 +1000] "GET / HTTP/1.1" 200 22509 "-" "Mozilla/5.0 (compatible; DomainAppender /1.0; +http://www.profound.net/domainappender)"
119.188.66.154 - - [18/Jun/2016:08:46:29 +1000] "GET / HTTP/1.1" 200 6133 "http://www.linkservices.com.au/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"
112.210.22.180 - - [18/Jun/2016:08:24:55 +1000] "GET /css/typicons.min.css HTTP/1.1" 200 2634 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:56 +1000] "GET /css/refineslide.css HTTP/1.1" 200 806 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:56 +1000] "GET /js/jquery-1.10.2.js HTTP/1.1" 200 32811 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
140.168.135.1 - - [18/Jun/2016:08:45:47 +1000] "GET /js/respond.min.js HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible;)"
112.210.22.180 - - [18/Jun/2016:08:24:54 +1000] "GET / HTTP/1.1" 200 6133 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:55 +1000] "GET /css/bootstrap.css HTTP/1.1" 200 16472 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:56 +1000] "GET /masterslider/skins/default/style.css HTTP/1.1" 200 975 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:56 +1000] "GET /js/jquery.easing.js HTTP/1.1" 200 1984 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:56 +1000] "GET /js/jquery.isotope.min.js HTTP/1.1" 200 5000 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:57 +1000] "GET /js/retina.js HTTP/1.1" 200 695 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /layerslider/css/layerslider.css HTTP/1.1" 200 3040 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:16 +1000] "GET /js/animate.js HTTP/1.1" 200 311 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:16 +1000] "GET /fonts/typicons.woff HTTP/1.1" 200 60464 "http://www.linkservices.com.au/css/typicons.min.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:17 +1000] "GET /layerslider/js/greensock.js HTTP/1.1" 200 24583 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:18 +1000] "GET /img/logo_white.png HTTP/1.1" 200 9781 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:22 +1000] "GET /img/masterslider/04.jpg HTTP/1.1" 200 748158 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:34 +1000] "HEAD /img/masterslider/04@2x.jpg HTTP/1.1" 404 - "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /css/styles.css HTTP/1.1" 200 11528 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /css/typicons.min.css HTTP/1.1" 200 2634 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /masterslider/skins/default/style.css HTTP/1.1" 200 975 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:16 +1000] "GET /js/jquery.fitvids.js HTTP/1.1" 200 1200 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:16 +1000] "GET /js/retina.js HTTP/1.1" 200 695 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:17 +1000] "GET /js/respond.min.js HTTP/1.1" 200 2061 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:17 +1000] "GET /layerslider/js/layerslider.kreaturamedia.jquery.js HTTP/1.1" 200 19760 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:18 +1000] "GET /masterslider/masterslider.js HTTP/1.1" 200 36146 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
52.11.177.53 - - [18/Jun/2016:10:40:33 +1000] "GET /robots.txt HTTP/1.1" 404 283 "-" "Mozilla/5.0 (compatible; DomainAppender /1.0; +http://www.profound.net/domainappender)"
52.41.143.18 - - [18/Jun/2016:03:08:17 +1000] "GET /contact.html HTTP/1.1" 200 20884 "-" "Mozilla/5.0 (compatible; DomainAppender /1.0; +http://www.profound.net/domainappender)"
52.41.143.18 - - [18/Jun/2016:03:08:28 +1000] "GET /faq.html HTTP/1.1" 200 38382 "-" "Mozilla/5.0 (compatible; DomainAppender /1.0; +http://www.profound.net/domainappender)"
112.210.22.180 - - [18/Jun/2016:08:24:55 +1000] "GET /css/magnific-popup.css HTTP/1.1" 200 1896 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:55 +1000] "GET /rs-plugin/css/settings.css HTTP/1.1" 200 7988 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:56 +1000] "GET /img/logo.png HTTP/1.1" 200 5688 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:56 +1000] "GET /js/jquery.sticky.js HTTP/1.1" 200 1463 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
112.210.22.180 - - [18/Jun/2016:08:24:57 +1000] "GET /js/jquery.parallax-1.1.3.js HTTP/1.1" 200 822 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
52.11.177.53 - - [18/Jun/2016:10:41:43 +1000] "GET /contact.html HTTP/1.1" 200 20884 "-" "Mozilla/5.0 (compatible; DomainAppender /1.0; +http://www.profound.net/domainappender)"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /css/font-awesome.min.css HTTP/1.1" 200 4698 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:15 +1000] "GET /css/refineslide.css HTTP/1.1" 200 806 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:16 +1000] "GET /js/jquery.sticky.js HTTP/1.1" 200 1463 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:16 +1000] "GET /js/jquery.magnific-popup.min.js HTTP/1.1" 200 7493 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:17 +1000] "GET /masterslider/blank.gif HTTP/1.1" 200 43 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:17 +1000] "GET /js/jquery.refineslide.js HTTP/1.1" 200 7184 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:17 +1000] "GET /rs-plugin/js/jquery.themepunch.plugins.min.js HTTP/1.1" 200 28770 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:18 +1000] "GET /js/functions.js HTTP/1.1" 200 4398 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:22 +1000] "GET /masterslider/style/grab.png HTTP/1.1" 200 2893 "http://www.linkservices.com.au/masterslider/style/masterslider.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
49.195.20.161 - - [18/Jun/2016:09:50:34 +1000] "HEAD /img/masterslider/01@2x.jpg HTTP/1.1" 404 - "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
122.149.96.4 - - [18/Jun/2016:11:46:34 +1000] "GET /css/font-awesome.min.css HTTP/1.1" 200 4698 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
122.149.96.4 - - [18/Jun/2016:11:46:34 +1000] "GET /masterslider/skins/default/style.css HTTP/1.1" 200 975 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
122.149.96.4 - - [18/Jun/2016:11:46:35 +1000] "GET /js/bootstrap.js HTTP/1.1" 200 11112 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
122.149.96.4 - - [18/Jun/2016:11:46:36 +1000] "GET /js/jquery.magnific-popup.min.js HTTP/1.1" 200 7493 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
122.149.96.4 - - [18/Jun/2016:11:46:36 +1000] "GET /rs-plugin/js/jquery.themepunch.plugins.min.js HTTP/1.1" 200 28770 "http://www.linkservices.com.au/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36"
